method,split,seed,episode,stress_level,success,edge_f1,birth_f1,death_f1,graph_edit,component_accuracy,jam_f1,safety_violation_rate,chain_contact_rate,pocket_contact_rate,fixture_contact_rate,wall_contact_rate,final_progress,final_y_error,energy,trajectory_samples
oracle_topology_planner,stress_sweep,2,2000,0.40,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.03125,0.12500,0.00000,0.01562,0.00000,0.33336,11.38994,"0:b(0.037,-0.048):p0.00:e[none];10:b(0.359,-0.054):p0.82:e[pusher_block_b,block_b_pocket];20:b(0.256,-0.158):p0.56:e[none];30:b(0.098,-0.291):p0.16:e[none];40:b(-0.032,-0.401):p0.00:e[none];50:b(-0.061,-0.382):p0.00:e[none];60:b(-0.081,-0.359):p0.00:e[none];63:b(-0.086,-0.353):p0.00:e[none]"
pairwise_contact_classifier,stress_sweep,2,2001,0.40,0,0.52344,0.04688,1.00000,0.23633,0.03125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06936,13.23156,"0:b(0.024,-0.085):p0.00:e[none];10:b(0.024,-0.085):p0.00:e[pusher_block_a];20:b(0.024,-0.085):p0.00:e[pusher_block_a];30:b(0.024,-0.085):p0.00:e[pusher_block_a];40:b(0.024,-0.085):p0.00:e[pusher_block_a];50:b(0.024,-0.085):p0.00:e[pusher_block_a];60:b(0.024,-0.085):p0.00:e[pusher_block_a];63:b(0.024,-0.085):p0.00:e[pusher_block_a]"
ensemble_uncertainty_planner,stress_sweep,2,2001,0.40,0,0.65104,0.04167,0.95312,0.12891,0.06250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06936,13.25937,"0:b(0.024,-0.085):p0.00:e[none];10:b(0.024,-0.085):p0.00:e[pusher_block_a];20:b(0.024,-0.085):p0.00:e[pusher_block_a];30:b(0.024,-0.085):p0.00:e[pusher_block_a];40:b(0.024,-0.085):p0.00:e[pusher_block_a];50:b(0.024,-0.085):p0.00:e[pusher_block_a];60:b(0.024,-0.085):p0.00:e[pusher_block_a];63:b(0.024,-0.085):p0.00:e[pusher_block_a]"
contact_implicit_mpc_baseline,stress_sweep,2,2001,0.40,0,0.97396,0.95312,1.00000,0.00586,0.95312,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06936,13.29051,"0:b(0.024,-0.085):p0.00:e[none];10:b(0.024,-0.085):p0.00:e[pusher_block_a];20:b(0.024,-0.085):p0.00:e[pusher_block_a];30:b(0.024,-0.085):p0.00:e[pusher_block_a];40:b(0.024,-0.085):p0.00:e[pusher_block_a];50:b(0.024,-0.085):p0.00:e[pusher_block_a];60:b(0.024,-0.085):p0.00:e[pusher_block_a];63:b(0.024,-0.085):p0.00:e[pusher_block_a]"
topology_world_model,stress_sweep,2,2001,0.40,0,0.52344,0.03125,0.98438,0.23633,0.03125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06936,13.40941,"0:b(0.024,-0.085):p0.00:e[none];10:b(0.024,-0.085):p0.00:e[pusher_block_a];20:b(0.024,-0.085):p0.00:e[pusher_block_a];30:b(0.024,-0.085):p0.00:e[pusher_block_a];40:b(0.024,-0.085):p0.00:e[pusher_block_a];50:b(0.024,-0.085):p0.00:e[pusher_block_a];60:b(0.024,-0.085):p0.00:e[pusher_block_a];63:b(0.024,-0.085):p0.00:e[pusher_block_a]"
oracle_topology_planner,stress_sweep,2,2001,0.40,1,1.00000,1.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82120,0.01647,8.32017,"0:b(0.024,-0.085):p0.00:e[none];10:b(0.357,-0.032):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
pairwise_contact_classifier,stress_sweep,2,2002,0.40,0,0.51667,0.05729,0.11458,0.24219,0.96875,1.00000,0.85938,0.00000,0.00000,0.95312,0.01562,0.64056,0.16520,6.94918,"0:b(0.028,-0.033):p0.00:e[none];10:b(0.295,-0.411):p0.66:e[pusher_block_a,block_a_fixture,block_b_wall];20:b(0.293,-0.351):p0.66:e[pusher_block_a,block_a_fixture];30:b(0.291,-0.301):p0.65:e[pusher_block_a,block_a_fixture];40:b(0.289,-0.260):p0.65:e[pusher_block_a,block_a_fixture];50:b(0.287,-0.227):p0.64:e[pusher_block_a,block_a_fixture];60:b(0.286,-0.198):p0.64:e[pusher_block_a,block_a_fixture];63:b(0.286,-0.191):p0.64:e[pusher_block_a,block_a_fixture]"
ensemble_uncertainty_planner,stress_sweep,2,2002,0.40,0,0.52865,0.09375,0.10417,0.23242,0.92188,1.00000,0.85938,0.00000,0.00000,0.95312,0.00000,0.65179,0.29645,6.84603,"0:b(0.028,-0.033):p0.00:e[none];10:b(0.292,-0.407):p0.66:e[pusher_block_a,block_a_fixture];20:b(0.291,-0.384):p0.65:e[pusher_block_a,block_a_fixture];30:b(0.291,-0.365):p0.65:e[pusher_block_a,block_a_fixture];40:b(0.291,-0.349):p0.65:e[pusher_block_a,block_a_fixture];50:b(0.290,-0.336):p0.65:e[pusher_block_a,block_a_fixture];60:b(0.290,-0.325):p0.65:e[pusher_block_a,block_a_fixture];63:b(0.290,-0.322):p0.65:e[pusher_block_a,block_a_fixture]"
contact_implicit_mpc_baseline,stress_sweep,2,2002,0.40,0,0.96094,0.90625,0.98438,0.01562,0.90625,1.00000,0.85938,0.00000,0.00000,0.95312,0.01562,0.64256,0.13704,6.96340,"0:b(0.028,-0.033):p0.00:e[none];10:b(0.296,-0.414):p0.67:e[pusher_block_a,block_a_fixture,block_b_wall];20:b(0.294,-0.346):p0.66:e[pusher_block_a,block_a_fixture];30:b(0.291,-0.289):p0.65:e[pusher_block_a,block_a_fixture];40:b(0.290,-0.242):p0.65:e[pusher_block_a,block_a_fixture];50:b(0.288,-0.203):p0.65:e[pusher_block_a,block_a_fixture];60:b(0.287,-0.171):p0.64:e[pusher_block_a,block_a_fixture];63:b(0.286,-0.163):p0.64:e[pusher_block_a,block_a_fixture]"
topology_world_model,stress_sweep,2,2002,0.40,0,0.51667,0.03125,0.07292,0.24219,0.96875,1.00000,0.85938,0.00000,0.00000,0.95312,0.01562,0.63712,0.26816,6.95224,"0:b(0.028,-0.033):p0.00:e[none];10:b(0.293,-0.408):p0.66:e[pusher_block_a,block_a_fixture,block_b_wall];20:b(0.290,-0.377):p0.65:e[pusher_block_a,block_a_fixture];30:b(0.288,-0.351):p0.65:e[pusher_block_a,block_a_fixture];40:b(0.287,-0.330):p0.64:e[pusher_block_a,block_a_fixture];50:b(0.286,-0.312):p0.64:e[pusher_block_a,block_a_fixture];60:b(0.285,-0.298):p0.64:e[pusher_block_a,block_a_fixture];63:b(0.284,-0.294):p0.64:e[pusher_block_a,block_a_fixture]"
oracle_topology_planner,stress_sweep,2,2002,0.40,0,1.00000,1.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.96875,0.92188,0.00000,0.00000,0.81969,0.00098,8.88152,"0:b(0.028,-0.033):p0.00:e[none];10:b(0.358,-0.026):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.026):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,-0.026):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.026):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.027):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.357,-0.027):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.027):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
pairwise_contact_classifier,stress_sweep,2,2003,0.40,0,0.65260,0.03125,0.07031,0.25000,0.93750,0.88462,0.00000,0.96875,0.92188,0.00000,0.00000,0.81658,0.02543,11.80012,"0:b(0.035,-0.022):p0.00:e[none];10:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
ensemble_uncertainty_planner,stress_sweep,2,2003,0.40,0,0.07187,0.04167,0.07344,0.46680,0.06250,0.00000,0.00000,0.96875,0.92188,0.00000,0.00000,0.81658,0.02748,11.90944,"0:b(0.035,-0.022):p0.00:e[none];10:b(0.358,-0.021):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.022):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.022):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.022):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.022):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.022):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.022):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
contact_implicit_mpc_baseline,stress_sweep,2,2003,0.40,0,0.86443,0.09896,1.00000,0.11523,0.07812,0.00000,0.00000,0.96875,0.92188,0.00000,0.00000,0.81658,0.02519,11.78057,"0:b(0.035,-0.022):p0.00:e[none];10:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.024):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_world_model,stress_sweep,2,2003,0.40,0,0.66510,0.04167,0.06250,0.24414,0.98438,0.88462,0.00000,0.96875,0.92188,0.00000,0.00000,0.81658,0.02762,11.81720,"0:b(0.035,-0.022):p0.00:e[none];10:b(0.358,-0.021):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.021):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.021):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.021):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.021):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.021):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.021):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
oracle_topology_planner,stress_sweep,2,2003,0.40,0,1.00000,1.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.96875,0.92188,0.00000,0.00000,0.81659,0.00026,7.15308,"0:b(0.035,-0.022):p0.00:e[none];10:b(0.358,-0.049):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.049):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.049):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.049):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.049):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.049):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.049):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
pairwise_contact_classifier,stress_sweep,2,2004,0.40,0,0.51667,0.03125,0.13021,0.24219,0.96875,1.00000,0.85938,0.00000,0.00000,0.95312,0.01562,0.61090,0.09950,6.76343,"0:b(0.019,-0.048):p0.00:e[none];10:b(0.263,-0.393):p0.59:e[pusher_block_a,block_a_fixture];20:b(0.277,-0.332):p0.63:e[pusher_block_a,block_a_fixture];30:b(0.275,-0.254):p0.62:e[pusher_block_a,block_a_fixture];40:b(0.273,-0.191):p0.62:e[pusher_block_a,block_a_fixture];50:b(0.272,-0.138):p0.61:e[pusher_block_a,block_a_fixture];60:b(0.270,-0.094):p0.61:e[pusher_block_a,block_a_fixture];63:b(0.270,-0.083):p0.61:e[pusher_block_a,block_a_fixture]"
ensemble_uncertainty_planner,stress_sweep,2,2004,0.40,0,0.52865,0.10938,0.09375,0.23242,0.90625,1.00000,0.85938,0.00000,0.00000,0.95312,0.01562,0.60313,0.30687,6.91807,"0:b(0.019,-0.048):p0.00:e[none];10:b(0.265,-0.397):p0.60:e[pusher_block_a,block_a_fixture];20:b(0.272,-0.378):p0.62:e[pusher_block_a,block_a_fixture];30:b(0.271,-0.351):p0.61:e[pusher_block_a,block_a_fixture];40:b(0.269,-0.328):p0.61:e[pusher_block_a,block_a_fixture];50:b(0.268,-0.309):p0.61:e[pusher_block_a,block_a_fixture];60:b(0.267,-0.294):p0.60:e[pusher_block_a,block_a_fixture];63:b(0.267,-0.290):p0.60:e[pusher_block_a,block_a_fixture]"
contact_implicit_mpc_baseline,stress_sweep,2,2004,0.40,0,0.97604,0.90625,0.98438,0.01367,0.89062,1.00000,0.85938,0.00000,0.00000,0.95312,0.01562,0.60309,0.30799,6.78371,"0:b(0.019,-0.048):p0.00:e[none];10:b(0.265,-0.397):p0.60:e[pusher_block_a,block_a_fixture];20:b(0.272,-0.378):p0.62:e[pusher_block_a,block_a_fixture];30:b(0.270,-0.351):p0.61:e[pusher_block_a,block_a_fixture];40:b(0.269,-0.329):p0.61:e[pusher_block_a,block_a_fixture];50:b(0.268,-0.310):p0.61:e[pusher_block_a,block_a_fixture];60:b(0.267,-0.295):p0.60:e[pusher_block_a,block_a_fixture];63:b(0.267,-0.291):p0.60:e[pusher_block_a,block_a_fixture]"
topology_world_model,stress_sweep,2,2004,0.40,0,0.51667,0.04688,0.16146,0.24219,0.96875,1.00000,0.85938,0.00000,0.00000,0.95312,0.01562,0.60885,0.16018,6.78103,"0:b(0.019,-0.048):p0.00:e[none];10:b(0.261,-0.391):p0.59:e[pusher_block_a,block_a_fixture];20:b(0.276,-0.345):p0.63:e[pusher_block_a,block_a_fixture];30:b(0.274,-0.283):p0.62:e[pusher_block_a,block_a_fixture];40:b(0.272,-0.231):p0.62:e[pusher_block_a,block_a_fixture];50:b(0.271,-0.188):p0.61:e[pusher_block_a,block_a_fixture];60:b(0.270,-0.153):p0.61:e[pusher_block_a,block_a_fixture];63:b(0.269,-0.143):p0.61:e[pusher_block_a,block_a_fixture]"
oracle_topology_planner,stress_sweep,2,2004,0.40,1,1.00000,1.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82392,0.04726,8.54066,"0:b(0.019,-0.048):p0.00:e[none];10:b(0.358,-0.030):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
pairwise_contact_classifier,stress_sweep,3,2000,0.40,0,0.50885,0.07500,0.57031,0.25195,0.09375,0.00000,0.85938,0.01562,0.00000,0.40625,0.01562,0.65742,0.07549,12.87725,"0:b(0.037,-0.041):p0.00:e[none];10:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.079,-0.102):p0.11:e[pusher_block_a];40:b(0.303,-0.362):p0.68:e[pusher_block_a];50:b(0.299,-0.242):p0.67:e[pusher_block_a];60:b(0.296,-0.142):p0.66:e[pusher_block_a];63:b(0.295,-0.115):p0.66:e[pusher_block_a]"
ensemble_uncertainty_planner,stress_sweep,3,2000,0.40,0,0.46042,0.03906,0.08854,0.31250,0.40625,0.00000,0.85938,0.00000,0.00000,0.95312,0.00000,0.00000,0.00147,6.38410,"0:b(0.037,-0.041):p0.00:e[none];10:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];50:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];60:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];63:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
contact_implicit_mpc_baseline,stress_sweep,3,2000,0.40,0,0.78906,0.03125,1.00000,0.12305,0.04688,1.00000,0.85938,0.00000,0.00000,0.95312,0.00000,0.00000,0.00147,6.40417,"0:b(0.037,-0.041):p0.00:e[none];10:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];50:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];60:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];63:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
topology_world_model,stress_sweep,3,2000,0.40,0,0.42448,0.03125,0.10937,0.35742,0.04688,0.00000,0.85938,0.00000,0.00000,0.95312,0.00000,0.00000,0.00147,6.46755,"0:b(0.037,-0.041):p0.00:e[none];10:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];50:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];60:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture];63:b(0.037,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
oracle_topology_planner,stress_sweep,3,2000,0.40,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.07812,0.06250,0.01562,0.00000,0.66833,0.00686,10.69298,"0:b(0.037,-0.041):p0.00:e[none];10:b(0.354,-0.035):p0.81:e[none];20:b(0.339,-0.034):p0.77:e[none];30:b(0.327,-0.034):p0.74:e[none];40:b(0.317,-0.034):p0.71:e[none];50:b(0.308,-0.033):p0.69:e[none];60:b(0.301,-0.033):p0.67:e[none];63:b(0.300,-0.033):p0.67:e[none]"
pairwise_contact_classifier,stress_sweep,3,2001,0.40,0,0.63594,0.10417,0.09375,0.25781,0.87500,0.88462,0.00000,0.96875,0.92188,0.00000,0.00000,0.81057,0.03257,10.21874,"0:b(0.048,-0.028):p0.00:e[none];10:b(0.358,-0.029):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.029):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.029):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.029):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.029):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.029):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.029):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket]"
ensemble_uncertainty_planner,stress_sweep,3,2001,0.40,0,0.06823,0.06250,0.05937,0.46680,0.04688,0.04167,0.00000,0.96875,0.92188,0.00000,0.00000,0.81057,0.03201,10.20995,"0:b(0.048,-0.028):p0.00:e[none];10:b(0.358,-0.030):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.030):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.030):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.030):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.030):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.030):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.030):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket]"
contact_implicit_mpc_baseline,stress_sweep,3,2001,0.40,0,0.84435,0.08333,1.00000,0.12109,0.03125,0.00000,0.00000,0.96875,0.92188,0.00000,0.00000,0.81057,0.03435,10.26413,"0:b(0.048,-0.028):p0.00:e[none];10:b(0.358,-0.027):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.027):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.027):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.027):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.027):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.027):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.027):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_world_model,stress_sweep,3,2001,0.40,0,0.66094,0.04688,0.07292,0.24609,0.96875,0.87379,0.00000,0.96875,0.92188,0.00000,0.00000,0.81057,0.03383,10.19774,"0:b(0.048,-0.028):p0.00:e[none];10:b(0.358,-0.028):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.028):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.028):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.028):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.028):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.028):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.028):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket]"
oracle_topology_planner,stress_sweep,3,2001,0.40,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.04688,0.03125,0.00000,0.00000,0.54424,0.01517,104.24456,"0:b(0.048,-0.028):p0.00:e[none];10:b(0.353,-0.082):p0.80:e[none];20:b(0.326,-0.081):p0.73:e[none];30:b(0.305,-0.079):p0.67:e[none];40:b(0.286,-0.078):p0.62:e[none];50:b(0.271,-0.078):p0.59:e[none];60:b(0.259,-0.077):p0.55:e[none];63:b(0.256,-0.077):p0.54:e[none]"
pairwise_contact_classifier,stress_sweep,3,2002,0.40,0,0.51667,0.06250,0.09896,0.24219,0.96875,1.00000,0.85938,0.00000,0.00000,0.95312,0.01562,0.60967,0.16376,30.85864,"0:b(0.036,-0.059):p0.00:e[none];10:b(0.285,-0.413):p0.63:e[pusher_block_a,block_a_fixture,block_b_wall];20:b(0.283,-0.353):p0.63:e[pusher_block_a,block_a_fixture];30:b(0.281,-0.302):p0.62:e[pusher_block_a,block_a_fixture];40:b(0.279,-0.261):p0.62:e[pusher_block_a,block_a_fixture];50:b(0.278,-0.226):p0.61:e[pusher_block_a,block_a_fixture];60:b(0.277,-0.198):p0.61:e[pusher_block_a,block_a_fixture];63:b(0.276,-0.190):p0.61:e[pusher_block_a,block_a_fixture]"
ensemble_uncertainty_planner,stress_sweep,3,2002,0.40,0,0.54167,0.08854,0.21354,0.22266,0.82812,1.00000,0.85938,0.00000,0.00000,0.89062,0.03125,0.61471,0.01742,27.97495,"0:b(0.036,-0.059):p0.00:e[none];10:b(0.289,-0.419):p0.64:e[pusher_block_a,block_b_wall];20:b(0.286,-0.317):p0.63:e[pusher_block_a,block_a_fixture];30:b(0.284,-0.232):p0.63:e[pusher_block_a,block_a_fixture];40:b(0.282,-0.162):p0.62:e[pusher_block_a,block_a_fixture];50:b(0.280,-0.105):p0.62:e[pusher_block_a,block_a_fixture];60:b(0.279,-0.057):p0.62:e[pusher_block_a,block_a_fixture];63:b(0.278,-0.044):p0.61:e[pusher_block_a,block_a_fixture]"
contact_implicit_mpc_baseline,stress_sweep,3,2002,0.40,0,0.97500,0.96354,0.99479,0.00781,0.93750,1.00000,0.85938,0.00000,0.00000,0.95312,0.03125,0.61342,0.05480,30.80885,"0:b(0.036,-0.059):p0.00:e[none];10:b(0.288,-0.418):p0.64:e[pusher_block_a,block_a_fixture,block_b_wall];20:b(0.285,-0.326):p0.63:e[pusher_block_a,block_a_fixture];30:b(0.283,-0.250):p0.63:e[pusher_block_a,block_a_fixture];40:b(0.281,-0.188):p0.62:e[pusher_block_a,block_a_fixture];50:b(0.279,-0.136):p0.62:e[pusher_block_a,block_a_fixture];60:b(0.278,-0.093):p0.61:e[pusher_block_a,block_a_fixture];63:b(0.278,-0.081):p0.61:e[pusher_block_a,block_a_fixture]"
topology_world_model,stress_sweep,3,2002,0.40,0,0.51667,0.04688,0.10417,0.24219,0.96875,1.00000,0.85938,0.00000,0.00000,0.95312,0.01562,0.60812,0.18193,30.83348,"0:b(0.036,-0.059):p0.00:e[none];10:b(0.284,-0.410):p0.63:e[pusher_block_a,block_a_fixture,block_b_wall];20:b(0.282,-0.355):p0.62:e[pusher_block_a,block_a_fixture];30:b(0.280,-0.310):p0.62:e[pusher_block_a,block_a_fixture];40:b(0.278,-0.272):p0.62:e[pusher_block_a,block_a_fixture];50:b(0.277,-0.241):p0.61:e[pusher_block_a,block_a_fixture];60:b(0.276,-0.215):p0.61:e[pusher_block_a,block_a_fixture];63:b(0.276,-0.208):p0.61:e[pusher_block_a,block_a_fixture]"
oracle_topology_planner,stress_sweep,3,2002,0.40,0,1.00000,1.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.96875,0.92188,0.00000,0.00000,0.81605,0.01475,9.08599,"0:b(0.036,-0.059):p0.00:e[none];10:b(0.358,-0.041):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.041):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.041):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.041):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.041):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.041):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.041):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
pairwise_contact_classifier,stress_sweep,3,2003,0.40,0,0.52344,0.03125,0.96875,0.23633,0.03125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06489,11.66574,"0:b(0.047,-0.069):p0.00:e[none];10:b(0.047,-0.069):p0.00:e[pusher_block_a];20:b(0.047,-0.069):p0.00:e[pusher_block_a];30:b(0.047,-0.069):p0.00:e[pusher_block_a];40:b(0.047,-0.069):p0.00:e[pusher_block_a];50:b(0.047,-0.069):p0.00:e[pusher_block_a];60:b(0.047,-0.069):p0.00:e[pusher_block_a];63:b(0.047,-0.069):p0.00:e[pusher_block_a]"
