example,split,action_x,action_y,edge_count_before,edge_count_after,births,deaths
1441,actuator_limit_chain,-3.2376,-8.5775,1.0,1.0,0.0,0.0
1442,nominal_push_to_pocket,2.1326,-9.3654,0.0,0.0,0.0,0.0
1443,friction_mass_shift,11.1444,3.0556,0.0,0.0,0.0,0.0
1444,distractor_contact,3.6915,-7.7618,0.0,0.0,0.0,0.0
1445,contact_sensor_noise_burst,0.8936,0.7741,0.0,0.0,0.0,0.0
1446,delayed_topology_transition,22.4998,1.0230,0.0,0.0,0.0,0.0
1447,nominal_push_to_pocket,21.0730,-3.4585,0.0,0.0,0.0,0.0
1448,friction_mass_shift,25.5692,2.8748,0.0,0.0,0.0,0.0
1449,distractor_contact,10.6174,11.4285,0.0,0.0,0.0,0.0
1450,nominal_push_to_pocket,11.2150,7.1481,0.0,0.0,0.0,0.0
1451,combined_stress,8.8124,-9.8878,0.0,0.0,0.0,0.0
1452,fixture_near_wall_jam,-0.8606,7.5317,0.0,0.0,0.0,0.0
1453,fixture_near_wall_jam,12.1351,4.0326,0.0,0.0,0.0,0.0
1454,actuator_limit_chain,5.2175,11.9183,0.0,0.0,0.0,0.0
1455,fixture_near_wall_jam,13.6725,8.2549,1.0,2.0,1.0,0.0
1456,fixture_topology_shift,-2.4567,-10.0235,0.0,0.0,0.0,0.0
1457,combined_stress,8.1207,-8.4841,1.0,0.0,0.0,1.0
1458,contact_chain_transfer,-0.1386,9.7465,0.0,0.0,0.0,0.0
1459,combined_extreme_stress,-1.6216,-10.3577,1.0,1.0,0.0,0.0
1460,delayed_topology_transition,22.4303,-3.0470,0.0,1.0,1.0,0.0
1461,pocket_relocation,7.6632,10.3266,0.0,0.0,0.0,0.0
1462,distractor_contact,20.1643,-0.2916,1.0,1.0,0.0,0.0
1463,fixture_near_wall_jam,0.2871,8.8099,0.0,0.0,0.0,0.0
1464,delayed_topology_transition,0.6550,7.8385,0.0,0.0,0.0,0.0
1465,nominal_push_to_pocket,19.6262,-1.8740,0.0,0.0,0.0,0.0
1466,contact_sensor_noise_burst,5.1224,10.0323,1.0,1.0,0.0,0.0
1467,fixture_near_wall_jam,14.0003,-4.8365,0.0,0.0,0.0,0.0
1468,combined_extreme_stress,14.6155,-4.4777,0.0,0.0,0.0,0.0
1469,delayed_topology_transition,14.8193,-8.5187,0.0,0.0,0.0,0.0
1470,distractor_contact,-1.2684,-7.1258,1.0,1.0,0.0,0.0
1471,contact_sensor_noise_burst,16.9736,5.0808,0.0,0.0,0.0,0.0
1472,contact_chain_transfer,13.0573,6.4635,0.0,0.0,0.0,0.0
1473,pocket_relocation,12.0489,8.5407,0.0,0.0,0.0,0.0
1474,fixture_topology_shift,10.2320,-6.0103,0.0,0.0,0.0,0.0
1475,contact_sensor_noise_burst,22.1968,2.5146,0.0,0.0,0.0,0.0
1476,contact_sensor_noise_burst,12.0981,-4.5526,0.0,1.0,1.0,0.0
1477,friction_mass_shift,8.0115,-1.1199,0.0,0.0,0.0,0.0
1478,actuator_limit_chain,5.2198,1.5170,0.0,0.0,0.0,0.0
1479,pocket_relocation,3.3968,8.2950,1.0,1.0,0.0,0.0
1480,combined_stress,17.4604,-0.4160,0.0,0.0,0.0,0.0
1481,distractor_contact,18.4983,5.5962,0.0,0.0,0.0,0.0
1482,distractor_contact,-0.9997,9.9792,0.0,0.0,0.0,0.0
1483,pocket_relocation,16.6520,-3.3796,0.0,0.0,0.0,0.0
1484,pocket_relocation,11.2910,7.9536,1.0,1.0,0.0,0.0
1485,contact_chain_transfer,9.5755,-7.6922,0.0,0.0,0.0,0.0
1486,pocket_relocation,-2.8114,-10.4291,0.0,0.0,0.0,0.0
1487,contact_sensor_noise_burst,15.5706,3.2273,0.0,0.0,0.0,0.0
1488,delayed_topology_transition,14.3897,-4.3318,0.0,0.0,0.0,0.0
1489,actuator_limit_chain,6.6090,-11.2730,0.0,0.0,0.0,0.0
1490,actuator_limit_chain,12.4577,-6.7458,0.0,0.0,0.0,0.0
1491,combined_stress,16.6012,7.9768,0.0,0.0,0.0,0.0
1492,combined_extreme_stress,15.3322,10.1165,0.0,0.0,0.0,0.0
1493,delayed_topology_transition,0.4144,-6.5133,0.0,0.0,0.0,0.0
1494,actuator_limit_chain,1.5518,-7.5790,1.0,1.0,0.0,0.0
1495,distractor_contact,6.4077,0.3697,0.0,0.0,0.0,0.0
1496,actuator_limit_chain,4.8461,5.7584,0.0,0.0,0.0,0.0
1497,pocket_relocation,8.6377,8.6822,0.0,0.0,0.0,0.0
1498,delayed_topology_transition,8.3463,0.2891,0.0,0.0,0.0,0.0
1499,contact_chain_transfer,-0.5426,-10.5003,0.0,0.0,0.0,0.0
1500,nominal_push_to_pocket,6.1629,2.2042,0.0,0.0,0.0,0.0
1501,combined_stress,-0.9315,7.7023,0.0,0.0,0.0,0.0
1502,fixture_near_wall_jam,5.6219,-10.6260,0.0,0.0,0.0,0.0
1503,actuator_limit_chain,20.9316,-0.8004,0.0,0.0,0.0,0.0
1504,nominal_push_to_pocket,10.0063,-10.4629,0.0,0.0,0.0,0.0
1505,distractor_contact,21.8231,-0.5043,1.0,1.0,0.0,0.0
1506,contact_chain_transfer,7.5185,12.7346,0.0,0.0,0.0,0.0
1507,nominal_push_to_pocket,14.1658,-5.6192,0.0,0.0,0.0,0.0
1508,distractor_contact,3.3604,0.8060,1.0,1.0,0.0,0.0
1509,contact_sensor_noise_burst,16.1788,-6.8394,0.0,0.0,0.0,0.0
1510,distractor_contact,13.8873,-4.5269,0.0,0.0,0.0,0.0
1511,pocket_relocation,19.4626,2.4199,0.0,0.0,0.0,0.0
1512,distractor_contact,9.6861,9.4963,0.0,0.0,0.0,0.0
1513,delayed_topology_transition,5.4226,10.3331,0.0,0.0,0.0,0.0
1514,contact_sensor_noise_burst,10.4160,-10.5811,0.0,0.0,0.0,0.0
1515,contact_sensor_noise_burst,5.3806,2.2317,0.0,0.0,0.0,0.0
1516,nominal_push_to_pocket,11.8719,9.2100,0.0,0.0,0.0,0.0
1517,friction_mass_shift,0.6703,12.3324,0.0,0.0,0.0,0.0
1518,contact_chain_transfer,10.6405,10.7703,1.0,1.0,0.0,0.0
1519,pocket_relocation,0.7972,-5.2857,0.0,0.0,0.0,0.0
1520,combined_stress,15.6103,6.5129,0.0,0.0,0.0,0.0
1521,contact_sensor_noise_burst,-0.4488,-2.7911,0.0,0.0,0.0,0.0
1522,actuator_limit_chain,1.9133,-9.0635,0.0,0.0,0.0,0.0
1523,fixture_near_wall_jam,-2.8547,13.1438,0.0,0.0,0.0,0.0
1524,pocket_relocation,5.9272,3.6323,0.0,0.0,0.0,0.0
1525,fixture_near_wall_jam,8.9125,10.8198,0.0,0.0,0.0,0.0
1526,fixture_near_wall_jam,11.4555,-10.5212,0.0,0.0,0.0,0.0
1527,nominal_push_to_pocket,25.0202,0.4024,0.0,0.0,0.0,0.0
1528,distractor_contact,6.1095,1.1355,1.0,2.0,1.0,0.0
1529,fixture_near_wall_jam,17.4024,1.9110,0.0,0.0,0.0,0.0
1530,pocket_relocation,9.4305,10.5870,0.0,0.0,0.0,0.0
1531,friction_mass_shift,10.2657,-7.4140,0.0,0.0,0.0,0.0
1532,contact_chain_transfer,-2.3866,8.8762,0.0,0.0,0.0,0.0
1533,combined_stress,0.8564,12.0855,0.0,0.0,0.0,0.0
1534,delayed_topology_transition,9.6524,8.1136,0.0,0.0,0.0,0.0
1535,combined_extreme_stress,26.5402,-1.3627,0.0,0.0,0.0,0.0
1536,combined_stress,3.5888,9.6141,0.0,0.0,0.0,0.0
1537,nominal_push_to_pocket,10.1415,-7.2138,0.0,0.0,0.0,0.0
1538,combined_extreme_stress,27.1789,-2.1467,0.0,0.0,0.0,0.0
1539,contact_chain_transfer,-2.3014,8.6552,0.0,0.0,0.0,0.0
1540,fixture_topology_shift,-0.7565,8.7229,1.0,1.0,0.0,0.0
1541,fixture_near_wall_jam,8.8381,-1.9587,1.0,0.0,0.0,1.0
1542,combined_stress,12.7378,9.2350,0.0,0.0,0.0,0.0
1543,combined_stress,7.2351,12.9258,0.0,0.0,0.0,0.0
1544,friction_mass_shift,9.7623,11.1378,0.0,0.0,0.0,0.0
1545,distractor_contact,10.2205,10.5081,0.0,0.0,0.0,0.0
1546,fixture_topology_shift,15.9800,-5.4724,0.0,0.0,0.0,0.0
1547,pocket_relocation,17.2699,-9.7693,0.0,0.0,0.0,0.0
1548,distractor_contact,14.6058,-1.8096,0.0,0.0,0.0,0.0
1549,delayed_topology_transition,7.6821,11.6241,0.0,0.0,0.0,0.0
1550,combined_extreme_stress,10.2502,12.9476,0.0,0.0,0.0,0.0
1551,combined_extreme_stress,-2.6822,-5.0550,0.0,0.0,0.0,0.0
1552,fixture_topology_shift,-0.6600,-9.5459,0.0,0.0,0.0,0.0
1553,combined_extreme_stress,22.1655,-3.8110,0.0,0.0,0.0,0.0
1554,combined_stress,13.7794,-7.2828,0.0,0.0,0.0,0.0
1555,delayed_topology_transition,-3.0678,9.6532,0.0,0.0,0.0,0.0
1556,combined_extreme_stress,-0.0670,-9.9708,0.0,0.0,0.0,0.0
1557,combined_extreme_stress,2.4969,-10.0392,0.0,0.0,0.0,0.0
1558,fixture_topology_shift,27.8111,1.9552,0.0,0.0,0.0,0.0
1559,delayed_topology_transition,7.3214,8.5260,0.0,0.0,0.0,0.0
1560,combined_extreme_stress,21.6762,0.9192,0.0,0.0,0.0,0.0
1561,fixture_topology_shift,2.9976,1.7707,0.0,0.0,0.0,0.0
1562,combined_stress,-1.9794,9.3539,0.0,0.0,0.0,0.0
1563,distractor_contact,8.8731,8.7258,0.0,0.0,0.0,0.0
1564,pocket_relocation,-3.1182,-11.8715,1.0,1.0,0.0,0.0
1565,combined_stress,22.0500,-0.0542,0.0,0.0,0.0,0.0
1566,fixture_topology_shift,22.6324,-0.2602,0.0,0.0,0.0,0.0
1567,delayed_topology_transition,9.0616,8.3513,0.0,0.0,0.0,0.0
1568,actuator_limit_chain,-1.5988,-11.2343,0.0,0.0,0.0,0.0
1569,fixture_near_wall_jam,9.2340,-6.0610,0.0,0.0,0.0,0.0
1570,fixture_near_wall_jam,11.4912,13.1170,0.0,0.0,0.0,0.0
1571,pocket_relocation,22.2648,0.2088,0.0,1.0,1.0,0.0
1572,pocket_relocation,2.7092,-12.2790,0.0,0.0,0.0,0.0
1573,combined_extreme_stress,-6.0942,7.5716,0.0,0.0,0.0,0.0
1574,pocket_relocation,6.1363,-10.7353,0.0,0.0,0.0,0.0
1575,fixture_near_wall_jam,-3.2809,-5.1109,0.0,0.0,0.0,0.0
1576,combined_extreme_stress,20.1066,-0.1182,0.0,1.0,1.0,0.0
1577,nominal_push_to_pocket,15.9544,0.6999,0.0,0.0,0.0,0.0
1578,distractor_contact,17.0379,-0.0321,0.0,0.0,0.0,0.0
1579,actuator_limit_chain,3.9690,11.9926,1.0,1.0,0.0,0.0
1580,contact_sensor_noise_burst,12.8787,6.2921,0.0,0.0,0.0,0.0
1581,pocket_relocation,8.7846,-9.1674,0.0,0.0,0.0,0.0
1582,combined_extreme_stress,20.7187,1.0588,0.0,0.0,0.0,0.0
1583,delayed_topology_transition,5.5409,-1.3118,0.0,0.0,0.0,0.0
1584,combined_extreme_stress,10.0239,-8.2635,1.0,1.0,0.0,0.0
1585,distractor_contact,6.3751,-1.4346,0.0,0.0,0.0,0.0
1586,fixture_near_wall_jam,11.1375,10.7409,0.0,0.0,0.0,0.0
1587,combined_stress,17.0020,-5.8621,0.0,0.0,0.0,0.0
1588,combined_extreme_stress,19.2808,1.5329,0.0,0.0,0.0,0.0
1589,friction_mass_shift,10.7715,-10.2602,0.0,0.0,0.0,0.0
1590,fixture_topology_shift,15.9623,-0.5279,0.0,0.0,0.0,0.0
1591,contact_chain_transfer,2.4474,7.1549,0.0,0.0,0.0,0.0
1592,actuator_limit_chain,5.8552,-0.5932,0.0,0.0,0.0,0.0
1593,contact_sensor_noise_burst,23.9195,1.3457,0.0,1.0,1.0,0.0
1594,delayed_topology_transition,4.0891,-0.8098,0.0,0.0,0.0,0.0
1595,actuator_limit_chain,14.4999,8.9408,0.0,0.0,0.0,0.0
1596,actuator_limit_chain,17.1946,-2.6542,0.0,0.0,0.0,0.0
1597,contact_sensor_noise_burst,16.7878,-3.2912,0.0,0.0,0.0,0.0
1598,actuator_limit_chain,11.9785,7.8277,0.0,0.0,0.0,0.0
1599,nominal_push_to_pocket,8.5512,10.9230,0.0,0.0,0.0,0.0
1600,combined_extreme_stress,24.6035,-0.8415,0.0,0.0,0.0,0.0
1601,fixture_near_wall_jam,12.6757,-2.8377,0.0,0.0,0.0,0.0
1602,combined_stress,7.9727,-2.9281,0.0,0.0,0.0,0.0
1603,actuator_limit_chain,17.7162,2.8246,0.0,0.0,0.0,0.0
1604,contact_sensor_noise_burst,26.0034,-2.5721,0.0,0.0,0.0,0.0
1605,delayed_topology_transition,-1.0578,-10.4287,0.0,0.0,0.0,0.0
1606,nominal_push_to_pocket,15.7546,-0.8447,0.0,0.0,0.0,0.0
1607,distractor_contact,15.6431,-6.1950,0.0,0.0,0.0,0.0
1608,pocket_relocation,-1.2428,10.5647,0.0,0.0,0.0,0.0
1609,friction_mass_shift,0.1988,11.8957,0.0,0.0,0.0,0.0
1610,combined_extreme_stress,26.8082,1.8763,1.0,2.0,1.0,0.0
1611,combined_extreme_stress,14.0966,-4.6795,0.0,0.0,0.0,0.0
1612,combined_stress,12.6359,2.8521,1.0,0.0,0.0,1.0
1613,pocket_relocation,7.2657,-12.1419,0.0,0.0,0.0,0.0
1614,contact_sensor_noise_burst,2.6353,-11.9852,0.0,0.0,0.0,0.0
1615,contact_chain_transfer,5.3081,-0.7989,0.0,0.0,0.0,0.0
1616,nominal_push_to_pocket,13.6869,6.9864,0.0,0.0,0.0,0.0
1617,distractor_contact,-1.2595,-6.6472,0.0,0.0,0.0,0.0
1618,combined_stress,24.3194,-2.1706,0.0,0.0,0.0,0.0
1619,actuator_limit_chain,20.9453,-0.0481,0.0,0.0,0.0,0.0
1620,nominal_push_to_pocket,19.2831,0.7331,0.0,0.0,0.0,0.0
1621,delayed_topology_transition,15.5654,6.6876,0.0,0.0,0.0,0.0
1622,contact_chain_transfer,7.4676,8.4005,0.0,0.0,0.0,0.0
1623,distractor_contact,17.8832,-0.2553,0.0,0.0,0.0,0.0
1624,actuator_limit_chain,1.3390,-5.2367,0.0,0.0,0.0,0.0
1625,actuator_limit_chain,17.3110,-6.0289,0.0,0.0,0.0,0.0
1626,combined_stress,14.6649,-5.0122,0.0,0.0,0.0,0.0
1627,pocket_relocation,17.4915,0.4613,1.0,1.0,0.0,0.0
1628,friction_mass_shift,4.7699,0.1086,0.0,0.0,0.0,0.0
1629,delayed_topology_transition,12.7833,-9.5455,0.0,0.0,0.0,0.0
1630,contact_chain_transfer,12.9899,-6.8613,0.0,0.0,0.0,0.0
1631,pocket_relocation,14.4376,6.0948,0.0,0.0,0.0,0.0
1632,actuator_limit_chain,6.0904,1.8135,0.0,0.0,0.0,0.0
1633,contact_sensor_noise_burst,14.2520,1.8172,0.0,0.0,0.0,0.0
1634,delayed_topology_transition,10.1241,-8.9598,0.0,0.0,0.0,0.0
1635,distractor_contact,2.7595,10.1303,0.0,0.0,0.0,0.0
1636,delayed_topology_transition,16.3209,2.6380,0.0,0.0,0.0,0.0
1637,combined_extreme_stress,0.8219,-11.6067,0.0,0.0,0.0,0.0
1638,distractor_contact,14.1291,-5.3188,0.0,1.0,1.0,0.0
1639,combined_stress,0.4745,-7.8896,1.0,1.0,0.0,0.0
1640,distractor_contact,4.4705,0.6812,0.0,0.0,0.0,0.0
1641,contact_sensor_noise_burst,0.5942,-8.4954,0.0,0.0,0.0,0.0
1642,friction_mass_shift,-1.8965,-9.1884,0.0,0.0,0.0,0.0
1643,contact_sensor_noise_burst,-2.8643,-9.0333,0.0,0.0,0.0,0.0
1644,distractor_contact,9.5081,16.1157,0.0,0.0,0.0,0.0
1645,delayed_topology_transition,3.6004,1.9730,0.0,0.0,0.0,0.0
1646,contact_chain_transfer,10.0106,7.3965,0.0,0.0,0.0,0.0
1647,nominal_push_to_pocket,14.0316,-9.8186,0.0,0.0,0.0,0.0
1648,combined_extreme_stress,19.0320,1.5678,0.0,1.0,1.0,0.0
1649,pocket_relocation,-1.7180,12.1749,0.0,0.0,0.0,0.0
1650,fixture_topology_shift,21.6065,3.1054,0.0,0.0,0.0,0.0
1651,contact_chain_transfer,14.9929,-3.6467,0.0,0.0,0.0,0.0
1652,delayed_topology_transition,8.3460,1.9023,0.0,0.0,0.0,0.0
1653,combined_extreme_stress,16.1225,-1.9765,0.0,0.0,0.0,0.0
1654,combined_stress,20.1534,-0.9483,0.0,1.0,1.0,0.0
1655,combined_extreme_stress,-0.4274,-6.9902,0.0,0.0,0.0,0.0
1656,contact_chain_transfer,16.4161,4.0576,0.0,0.0,0.0,0.0
1657,distractor_contact,25.4684,0.9658,0.0,0.0,0.0,0.0
1658,combined_stress,17.1080,-7.5816,1.0,1.0,0.0,0.0
1659,combined_stress,8.0190,-10.1378,0.0,0.0,0.0,0.0
1660,combined_extreme_stress,8.4821,6.7584,1.0,0.0,0.0,1.0
1661,actuator_limit_chain,-0.9297,6.6710,0.0,0.0,0.0,0.0
1662,nominal_push_to_pocket,1.8756,-9.3676,0.0,0.0,0.0,0.0
1663,contact_chain_transfer,16.6083,0.9896,0.0,0.0,0.0,0.0
1664,contact_sensor_noise_burst,17.4811,0.4116,0.0,1.0,1.0,0.0
1665,actuator_limit_chain,12.7233,12.1656,0.0,0.0,0.0,0.0
1666,nominal_push_to_pocket,5.1647,0.8347,0.0,0.0,0.0,0.0
1667,fixture_near_wall_jam,12.9325,4.7628,0.0,0.0,0.0,0.0
1668,pocket_relocation,-3.3195,10.9120,0.0,0.0,0.0,0.0
1669,fixture_near_wall_jam,10.6318,10.5119,0.0,0.0,0.0,0.0
1670,fixture_near_wall_jam,14.4743,6.7610,0.0,0.0,0.0,0.0
1671,combined_extreme_stress,-0.5898,-8.9569,0.0,0.0,0.0,0.0
1672,contact_chain_transfer,5.2515,-7.0937,0.0,0.0,0.0,0.0
1673,nominal_push_to_pocket,19.7862,-1.0511,0.0,0.0,0.0,0.0
1674,pocket_relocation,0.1142,-8.0714,1.0,1.0,0.0,0.0
1675,nominal_push_to_pocket,26.2617,-0.3650,0.0,0.0,0.0,0.0
1676,fixture_topology_shift,5.9928,-9.5456,0.0,0.0,0.0,0.0
1677,distractor_contact,1.5463,9.7790,1.0,1.0,0.0,0.0
1678,friction_mass_shift,10.9577,11.7317,0.0,0.0,0.0,0.0
1679,distractor_contact,18.3697,1.4013,0.0,0.0,0.0,0.0
1680,combined_extreme_stress,23.2870,0.3029,0.0,0.0,0.0,0.0
1681,combined_stress,25.2961,0.2745,0.0,0.0,0.0,0.0
1682,combined_extreme_stress,17.5042,-1.8929,1.0,1.0,0.0,0.0
1683,actuator_limit_chain,24.4760,-1.7258,0.0,0.0,0.0,0.0
1684,fixture_near_wall_jam,16.8613,1.0429,0.0,0.0,0.0,0.0
1685,contact_sensor_noise_burst,13.8569,-5.5800,0.0,0.0,0.0,0.0
1686,pocket_relocation,0.2320,-6.6837,0.0,0.0,0.0,0.0
1687,fixture_near_wall_jam,13.4498,5.8884,0.0,0.0,0.0,0.0
1688,contact_sensor_noise_burst,21.0716,2.8876,0.0,0.0,0.0,0.0
1689,fixture_topology_shift,12.3345,3.9306,1.0,1.0,0.0,0.0
1690,combined_stress,6.0761,-4.9585,0.0,0.0,0.0,0.0
1691,distractor_contact,9.0237,12.8759,0.0,0.0,0.0,0.0
1692,contact_sensor_noise_burst,10.7644,-7.5570,0.0,0.0,0.0,0.0
1693,delayed_topology_transition,16.8954,2.2122,0.0,0.0,0.0,0.0
1694,contact_chain_transfer,10.6557,-8.9806,0.0,0.0,0.0,0.0
1695,fixture_near_wall_jam,12.5332,11.1980,0.0,0.0,0.0,0.0
1696,contact_sensor_noise_burst,9.3779,-9.1990,0.0,0.0,0.0,0.0
1697,fixture_near_wall_jam,4.4926,-4.3660,0.0,0.0,0.0,0.0
1698,fixture_topology_shift,15.0237,-3.1987,0.0,0.0,0.0,0.0
1699,fixture_near_wall_jam,14.9888,4.9404,0.0,0.0,0.0,0.0
1700,delayed_topology_transition,7.2689,0.5802,0.0,0.0,0.0,0.0
1701,nominal_push_to_pocket,-1.0437,-7.8076,0.0,0.0,0.0,0.0
1702,combined_stress,16.4433,-4.7272,0.0,0.0,0.0,0.0
1703,fixture_topology_shift,17.1626,0.3501,0.0,0.0,0.0,0.0
1704,actuator_limit_chain,10.3848,-10.4650,1.0,1.0,0.0,0.0
1705,friction_mass_shift,25.6115,-4.2221,0.0,0.0,0.0,0.0
1706,nominal_push_to_pocket,8.1463,9.2678,0.0,0.0,0.0,0.0
1707,nominal_push_to_pocket,13.0575,-5.1106,0.0,0.0,0.0,0.0
1708,combined_extreme_stress,17.6066,2.8368,1.0,1.0,0.0,0.0
1709,fixture_topology_shift,2.5075,-10.3590,1.0,0.0,0.0,1.0
1710,actuator_limit_chain,-2.6900,-9.4130,0.0,0.0,0.0,0.0
1711,nominal_push_to_pocket,25.1540,-2.7629,0.0,0.0,0.0,0.0
1712,combined_stress,5.8999,7.9288,0.0,0.0,0.0,0.0
1713,distractor_contact,24.2018,-0.1106,0.0,0.0,0.0,0.0
1714,contact_sensor_noise_burst,8.9228,-7.7976,0.0,0.0,0.0,0.0
1715,fixture_near_wall_jam,13.6784,1.7979,0.0,0.0,0.0,0.0
1716,contact_chain_transfer,2.4564,9.9641,0.0,0.0,0.0,0.0
1717,delayed_topology_transition,-0.8708,10.2761,0.0,0.0,0.0,0.0
1718,actuator_limit_chain,7.4265,-1.8098,0.0,0.0,0.0,0.0
1719,friction_mass_shift,26.2731,-1.9272,1.0,0.0,0.0,1.0
1720,pocket_relocation,-0.1858,5.9827,0.0,0.0,0.0,0.0
1721,combined_extreme_stress,12.7137,5.3517,0.0,0.0,0.0,0.0
1722,nominal_push_to_pocket,14.1909,7.9843,0.0,0.0,0.0,0.0
1723,pocket_relocation,7.2520,-11.1203,1.0,0.0,0.0,1.0
1724,combined_extreme_stress,-2.4599,-9.7136,0.0,0.0,0.0,0.0
1725,friction_mass_shift,8.0869,-8.6783,0.0,0.0,0.0,0.0
1726,contact_sensor_noise_burst,-2.0743,10.7644,0.0,0.0,0.0,0.0
1727,fixture_near_wall_jam,8.0620,-7.8296,0.0,0.0,0.0,0.0
1728,combined_extreme_stress,20.1927,-1.8782,0.0,0.0,0.0,0.0
1729,pocket_relocation,6.5960,4.6018,0.0,0.0,0.0,0.0
1730,distractor_contact,-0.4123,13.4347,0.0,0.0,0.0,0.0
1731,pocket_relocation,1.5776,-11.4215,0.0,0.0,0.0,0.0
1732,combined_stress,10.4908,-10.9636,0.0,0.0,0.0,0.0
1733,pocket_relocation,11.7547,-9.4701,0.0,0.0,0.0,0.0
1734,combined_extreme_stress,20.5565,-2.4507,0.0,0.0,0.0,0.0
1735,combined_extreme_stress,11.7937,-2.7522,0.0,0.0,0.0,0.0
1736,contact_chain_transfer,0.4645,6.8487,0.0,0.0,0.0,0.0
1737,friction_mass_shift,5.1664,7.4724,0.0,0.0,0.0,0.0
1738,contact_chain_transfer,14.3096,6.8552,0.0,0.0,0.0,0.0
1739,fixture_topology_shift,5.0995,-0.0613,0.0,0.0,0.0,0.0
1740,distractor_contact,23.3232,0.7399,0.0,0.0,0.0,0.0
1741,fixture_near_wall_jam,14.6150,-6.4642,0.0,0.0,0.0,0.0
1742,distractor_contact,8.0838,8.7345,0.0,0.0,0.0,0.0
1743,delayed_topology_transition,17.7339,-0.0208,0.0,0.0,0.0,0.0
1744,combined_stress,26.5218,1.8016,1.0,0.0,0.0,1.0
1745,contact_sensor_noise_burst,27.1955,2.0987,0.0,0.0,0.0,0.0
1746,fixture_topology_shift,10.8578,-8.0832,0.0,0.0,0.0,0.0
1747,fixture_near_wall_jam,17.0168,-4.5076,0.0,1.0,1.0,0.0
1748,delayed_topology_transition,8.6908,0.2535,1.0,1.0,0.0,0.0
1749,contact_chain_transfer,-0.7797,-8.4091,0.0,0.0,0.0,0.0
1750,contact_sensor_noise_burst,1.1716,-9.4717,0.0,0.0,0.0,0.0
1751,combined_stress,18.3110,0.7547,1.0,0.0,0.0,1.0
1752,combined_stress,16.4707,-0.0608,0.0,0.0,0.0,0.0
1753,combined_extreme_stress,-1.3168,8.1189,0.0,0.0,0.0,0.0
1754,combined_stress,22.6121,-0.0685,0.0,0.0,0.0,0.0
1755,delayed_topology_transition,0.6607,-7.6956,0.0,0.0,0.0,0.0
1756,fixture_near_wall_jam,4.5888,0.4858,0.0,0.0,0.0,0.0
1757,combined_stress,8.3539,-9.4389,0.0,0.0,0.0,0.0
1758,actuator_limit_chain,17.0111,-2.0471,0.0,0.0,0.0,0.0
1759,delayed_topology_transition,13.0301,-7.3451,0.0,0.0,0.0,0.0
1760,distractor_contact,1.3415,6.5631,0.0,0.0,0.0,0.0
1761,combined_extreme_stress,-3.5993,9.8606,0.0,0.0,0.0,0.0
1762,delayed_topology_transition,14.5224,7.0084,0.0,0.0,0.0,0.0
1763,contact_chain_transfer,19.9977,-1.4829,0.0,0.0,0.0,0.0
1764,delayed_topology_transition,-0.6823,7.5315,0.0,0.0,0.0,0.0
1765,combined_stress,21.3899,1.2316,1.0,0.0,0.0,1.0
1766,delayed_topology_transition,8.7956,-12.8469,0.0,0.0,0.0,0.0
1767,combined_extreme_stress,16.5673,-2.2878,0.0,0.0,0.0,0.0
1768,fixture_near_wall_jam,9.0660,12.2261,0.0,0.0,0.0,0.0
1769,actuator_limit_chain,5.2104,9.3004,0.0,0.0,0.0,0.0
1770,combined_stress,11.0489,-6.8987,0.0,0.0,0.0,0.0
1771,pocket_relocation,8.6989,8.9988,0.0,0.0,0.0,0.0
1772,pocket_relocation,10.8762,-5.8605,0.0,0.0,0.0,0.0
1773,fixture_near_wall_jam,15.2505,-5.9890,0.0,0.0,0.0,0.0
1774,combined_extreme_stress,0.7411,1.6186,1.0,1.0,0.0,0.0
1775,fixture_near_wall_jam,14.0519,-3.2590,0.0,0.0,0.0,0.0
1776,distractor_contact,-0.5741,10.0271,0.0,0.0,0.0,0.0
1777,combined_extreme_stress,12.3569,-10.7469,0.0,1.0,1.0,0.0
1778,distractor_contact,10.4646,8.2493,0.0,0.0,0.0,0.0
1779,nominal_push_to_pocket,14.4089,-7.7139,0.0,0.0,0.0,0.0
1780,contact_sensor_noise_burst,15.1896,-8.2792,0.0,0.0,0.0,0.0
1781,contact_sensor_noise_burst,15.4503,-0.7234,0.0,0.0,0.0,0.0
1782,contact_chain_transfer,8.8329,-10.4075,1.0,1.0,0.0,0.0
1783,pocket_relocation,11.3330,6.8620,0.0,0.0,0.0,0.0
1784,nominal_push_to_pocket,16.9111,-6.3119,0.0,0.0,0.0,0.0
1785,friction_mass_shift,8.2481,11.0272,0.0,0.0,0.0,0.0
1786,distractor_contact,15.5833,2.3601,1.0,1.0,0.0,0.0
1787,combined_stress,4.3786,0.8461,0.0,0.0,0.0,0.0
1788,contact_chain_transfer,17.0515,-1.6078,0.0,0.0,0.0,0.0
1789,contact_chain_transfer,12.6548,-5.8256,0.0,0.0,0.0,0.0
1790,friction_mass_shift,18.7205,11.1069,0.0,0.0,0.0,0.0
1791,combined_stress,-0.1537,9.5990,0.0,0.0,0.0,0.0
1792,friction_mass_shift,0.1475,-11.9544,0.0,0.0,0.0,0.0
1793,distractor_contact,9.3750,-13.0666,0.0,0.0,0.0,0.0
1794,delayed_topology_transition,12.5423,9.9875,0.0,0.0,0.0,0.0
1795,distractor_contact,17.7177,1.2333,0.0,0.0,0.0,0.0
